/home/sports/hdd2/huangfy/charting/20240214-M-Rotterdam-R32-Botic_Van_De_Zandschulp-Jannik_Sinner.html,Botic Van De Zandschulp,Jannik Sinner,0.19639,0.28439,12,6,0.666666666666667,0,0,598,27/2/2024 3:15:02 PM
/home/sports/hdd2/huangfy/charting/20240214-M-Rotterdam-R16-Alexander_Bublik-Milos_Raonic.html,Alexander Bublik,Milos Raonic,0.25739,0.35857,12,8,0.6,0,0,410,27/2/2024 3:15:08 PM
/home/sports/hdd2/huangfy/charting/20240213-M-Rotterdam-R32-Hubert_Hurkacz-Jiri_Lehecka.html,Hubert Hurkacz,Jiri Lehecka,0.46216,0.57436,19,16,0.542857142857143,0,0,4595,27/2/2024 3:15:22 PM
/home/sports/hdd2/huangfy/charting/20240212-M-Rotterdam-R32-Milos_Raonic-Jesper_De_Jong.html,Milos Raonic,Jesper De Jong,0.48138,0.69045,13,10,0.565217391304348,0,0,552,27/2/2024 3:15:28 PM
/home/sports/hdd2/huangfy/charting/20240212-M-Rotterdam-R32-Lorenzo_Musetti-Tallon_Griekspoor.html,Lorenzo Musetti,Tallon Griekspoor,0.4663,0.55481,17,18,0.485714285714286,0,0,2260,27/2/2024 3:15:36 PM
/home/sports/hdd2/huangfy/charting/20240212-M-Rotterdam-R32-Dino_Prizmic-David_Goffin.html,Dino Prizmic,David Goffin,0.42266,0.52484,18,12,0.6,0,0,1403,27/2/2024 3:15:43 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Rotterdam-Q2-Giulio_Zeppieri-Zizou_Bergs.html,Giulio Zeppieri,Zizou Bergs,0.18343,0.29889,13,8,0.619047619047619,0.0103857566765579,7,674,27/2/2024 3:15:50 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Rotterdam-Q1-Thijs_Boogaard-Hugo_Gaston.html,Thijs Boogaard,Hugo Gaston,0.21016,0.36394,12,6,0.666666666666667,0.0050761421319797,3,591,27/2/2024 3:15:55 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Dallas-F-Marcos_Giron-Tommy_Paul.html,Marcos Giron,Tommy Paul,0.36571,0.51372,18,16,0.529411764705882,0,0,1247,27/2/2024 3:16:00 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Dallas-SF-Adrian_Mannarino-Marcos_Giron.html,Adrian Mannarino,Marcos Giron,0.0749,0.1848,12,4,0.75,0,0,642,27/2/2024 3:16:26 PM
/home/sports/hdd2/huangfy/charting/20240207-M-Dallas-R16-Tommy_Paul-Taro_Daniel.html,Tommy Paul,Taro Daniel,0.74179,0.82561,12,5,0.705882352941177,0,0,3152,27/2/2024 3:16:32 PM
/home/sports/hdd2/huangfy/charting/20240211-M-Cordoba-F-Luciano_Darderi-Facundo_Bagnis.html,Luciano Darderi,Facundo Bagnis,0.56799,0.77648,12,5,0.705882352941177,0,0,633,27/2/2024 3:16:39 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Cordoba-SF-Luciano_Darderi-Sebastian_Baez.html,Luciano Darderi,Sebastian Baez,0.57273,0.6182,15,10,0.6,0,0,4360,27/2/2024 3:16:46 PM
/home/sports/hdd2/huangfy/charting/20240210-M-Cordoba-SF-Facundo_Bagnis-Federico_Coria.html,Facundo Bagnis,Federico Coria,0.66648,0.71725,13,8,0.619047619047619,0,0,2892,27/2/2024 3:16:52 PM
